a_user1_Tpost,a_user1_likes,a_user2_Tpost,a_user2_likes,a_user3_Tpost,a_user3_likes,c_AHdisc_age,d_AHdisc_meantpost,e_AHdisc_AHIscore,f_AHdisc_followers_ageOutliersexcluded,f_AHdisc_meantpost_ageOutliersexcluded,f_AHdisc_AHI_ageOutliersexcluded,g_AHconf_age,h_AHconf_meantpost,i_AHconf_AHIscore,j_AHconf_followers_ageOutliersexcluded,j_AHconf_meantpost_ageOutliersexcluded,j_AHconf_AHI_ageOutliersexcluded
0.6196990740740741,1,0.0058449074074074,0,0.20905092592592592,0,18.432962741146348,2.5498997734436566,2.42,220,1.6100305269097221,2.54,55.81760837326032,1.1939509351851851,3.96,440,3.3486371262317363,3.08
0.5453703703703704,1,0.00412037037037037,1,0.6270833333333333,0,19.986461486298072,2.599370403204623,3.71,110,2.1806521439594357,2.17,35.09039461175755,2.713535795759528,3.83,8550,1.0549167068079641,1.79
0.2069212962962963,0,0.1032523148148148,0,0.44741898148148146,0,32.516999835221945,1.6100305269097221,2.54,2840,0.6472534968479118,3.33,32.099595406494785,3.3486371262317363,3.08,1580,0.6477787663107948,3.79
0.00355324074074074,0,0.04530092592592592,2,0.5703819444444445,0,24.64978189089158,2.1806521439594357,2.17,1450,2.588174169293407,3.71,34.448802887418566,1.0549167068079641,1.79,430,0.9849237711526182,2.79
0.02091435185185185,0,0.24709490740740744,0,0.02078703703703703,0,32.18110550231957,0.6472534968479118,3.33,1230,3.512191798941799,2.92,17.994426762491443,0.6477787663107948,3.79,280,1.7028534289452497,1.63
0.00361111111111111,0,0.14886574074074074,0,0.00723379629629629,1,49.46688778614343,2.588174169293407,3.71,10,1.208913302951389,2.88,20.533497952949528,0.9849237711526182,2.79,20,1.2141677192378328,2.08
0.00350694444444444,0,0.6109837962962963,0,0.05787037037037037,0,52.79253596597967,3.512191798941799,2.92,420,0.5360118293845316,3.46,40.81381432681826,1.7028534289452497,1.63,0,1.6783026583139082,3.38
0.22872685185185185,1,0.01109953703703703,1,0.00393518518518518,0,18.15499131746394,1.208913302951389,2.88,280,4.338545013386881,3.13,46.83510292290922,1.2141677192378328,2.08,380,3.0546731053532525,1.5
1.476238425925926,1,1.7884490740740742,0,0.01723379629629629,0,36.215417680685476,0.5360118293845316,3.46,8940,0.785470348560552,2.58,67.50614352802494,1.6783026583139082,3.38,40,1.8434895248784138,2.96
0.00446759259259259,0,0.00768518518518518,1,0.08590277777777777,0,20.851030940248943,4.338545013386881,3.13,1220,0.8824646035598706,2.92,23.535774425178086,3.0546731053532525,1.5,250,0.5447415127995643,1.63
0.03576388888888889,2,0.0152199074074074,0,0.01067129629629629,0,48.86535899434685,0.785470348560552,2.58,640,1.0336056683453991,4,21.957135048292646,1.8434895248784138,2.96,190,2.339775288259958,2.42
0.01869212962962962,1,0.583113425925926,2,0.01657407407407407,0,33.955993484929145,0.8824646035598706,2.92,1770,0.9226210276634659,4,44.61176676933607,0.5447415127995643,1.63,4440,1.2957498932886788,4.04
0.313125,1,1.3367476851851852,1,0.00398148148148148,0,39.02986957183056,1.0336056683453991,4,490,3.458273616036249,3.71,21.10193918422187,2.339775288259958,2.42,170,0.45368893076493577,2.25
0.05730324074074074,0,3.175462962962963,1,0.07560185185185185,0,19.667311614317946,0.9226210276634659,4,230,0.3840992999335132,1.67,43.308950110274544,1.2957498932886788,4.04,250,2.9454189814814815,2.58
0.05407407407407407,3,1.841828703703704,0,0.00478009259259259,0,37.94511911552209,3.458273616036249,3.71,650,0.5152247367593902,3.21,50.315468635130685,0.45368893076493577,2.25,280,3.645068317764667,2.83
0.0083449074074074,2,6.264166666666667,1,0.1237962962962963,0,71.42941262960429,0.3840992999335132,1.67,100,4.605911892361111,3.92,23.995747965624762,2.9454189814814815,2.58,30,1.0904067949346405,2.42
